160;18.400000000000002;42.5
160;32.4;11.4
160;7.5;26.700000000000003
160;31.85;1.85
160;3.45;37.45
160;32.45;39.35
160;25.950000000000003;42.45
160;2.75;32.7
160;8.35;2.5
160;16.650000000000002;25.6
160;11.350000000000001;24.900000000000002
160;27.25;3.5500000000000003
160;21.05;42.2
160;1.3;4.2
160;30.85;9.8
160;2.0;27.55
160;2.0;24.150000000000002
160;14.350000000000001;45.650000000000006
160;19.05;1.85
160;31.25;8.15
160;22.35;25.150000000000002
160;26.25;42.300000000000004
160;3.3000000000000003;8.15
160;29.8;25.650000000000002
160;25.75;2.6
160;7.7;44.150000000000006
160;31.8;2.15
160;31.0;4.15
160;1.9000000000000001;14.75
160;24.200000000000003;24.650000000000002
160;2.3000000000000003;32.2
160;27.950000000000003;3.6
160;31.450000000000003;1.6500000000000001
160;22.35;42.7
160;6.050000000000001;25.5
160;3.25;41.2
160;31.700000000000003;24.55
160;8.65;3.1
160;14.100000000000001;26.700000000000003
160;4.5;2.7
160;16.75;0.45
160;32.050000000000004;40.800000000000004
160;2.85;22.200000000000003
160;3.75;27.6
160;3.8000000000000003;41.300000000000004
160;30.1;25.950000000000003
160;30.400000000000002;24.75
160;15.25;42.35
160;31.55;4.45
160;1.7000000000000002;15.9
160;15.75;3.3000000000000003
160;2.5;6.8500000000000005
160;31.5;21.8
160;10.25;25.8
160;3.25;42.25
160;15.8;2.15
160;31.85;40.7
160;13.700000000000001;45.0
160;2.7;13.8
160;8.75;26.3
160;31.75;16.55
160;2.5500000000000003;33.95
160;3.35;26.950000000000003
160;26.25;3.1500000000000004
160;13.450000000000001;43.85
160;18.900000000000002;0.9
160;3.75;40.800000000000004
160;2.15;13.25
160;32.15;13.9
160;2.0;24.05
160;2.7;25.900000000000002
160;25.650000000000002;43.300000000000004
160;32.2;38.45
160;3.3000000000000003;20.3
160;17.95;2.5
160;1.9500000000000002;30.900000000000002
160;6.1000000000000005;43.5
160;31.200000000000003;5.95
160;16.35;0.25
160;31.8;27.8
160;12.4;42.300000000000004
160;30.950000000000003;17.45
160;1.7000000000000002;16.0
160;16.25;1.75
160;28.950000000000003;24.85
160;1.9000000000000001;2.45
160;32.7;22.1
160;3.0;39.2
160;29.55;43.150000000000006
160;16.400000000000002;25.05
160;12.5;42.6
160;2.8000000000000003;16.1
160;29.75;25.650000000000002
160;8.65;25.950000000000003
160;3.35;4.45
160;12.9;2.3000000000000003
160;29.200000000000003;42.150000000000006
160;3.4000000000000004;27.200000000000003
160;6.800000000000001;26.8
160;32.5;17.25
160;29.200000000000003;2.2
160;2.95;36.85
160;19.700000000000003;44.0
160;21.6;26.75
160;30.700000000000003;2.35
160;32.9;37.85
160;21.6;45.75
160;31.0;25.200000000000003
160;10.600000000000001;1.9000000000000001
160;1.9500000000000002;13.600000000000001
160;20.8;26.5
160;15.200000000000001;2.9000000000000004
160;1.8;8.4
160;23.150000000000002;43.85
160;32.2;38.050000000000004
160;15.55;42.45
160;3.0;39.5
160;15.25;1.55
160;33.050000000000004;41.300000000000004
160;9.700000000000001;25.35
160;13.65;43.25
160;31.3;17.6
160;31.3;23.75
160;1.9000000000000001;3.1500000000000004
160;3.75;32.75
160;31.05;34.5
160;30.150000000000002;43.45
160;3.25;35.0
160;27.8;2.2
160;31.75;26.900000000000002
160;19.150000000000002;25.1
160;8.55;3.4000000000000004
160;31.900000000000002;43.35
160;2.85;29.8
160;31.450000000000003;20.5
160;16.45;26.150000000000002
160;4.55;3.5500000000000003
160;16.2;42.85
160;1.4500000000000002;4.55
160;31.75;2.25
160;31.150000000000002;24.400000000000002
160;5.3500000000000005;43.650000000000006
160;1.4000000000000001;6.2
160;32.35;25.25
160;21.650000000000002;2.5
160;26.35;43.25
160;16.7;2.7
160;31.650000000000002;30.25
160;2.25;26.3
160;4.75;25.900000000000002
160;1.6500000000000001;11.450000000000001
160;2.1;1.85
160;32.2;8.35
160;9.950000000000001;43.650000000000006
160;16.55;25.1
160;22.25;43.0
160;31.650000000000002;22.6
160;22.3;2.9000000000000004
160;29.55;25.5
160;1.8;25.700000000000003
160;10.9;2.85
160;32.65;15.75
160;2.9000000000000004;40.900000000000006
160;23.700000000000003;24.55
160;5.0;42.85
160;2.75;25.55
160;32.050000000000004;26.150000000000002
160;30.950000000000003;43.25
160;17.3;0.8
160;1.85;31.3
160;25.05;2.8000000000000003
160;2.95;7.45
160;31.450000000000003;21.450000000000003
160;30.400000000000002;25.6
160;20.400000000000002;43.900000000000006
160;24.950000000000003;2.95
160;31.450000000000003;38.7
160;21.75;43.85
160;2.8000000000000003;21.1
160;3.7;27.0
160;32.0;24.900000000000002
160;2.7;7.9
160;25.1;26.150000000000002
160;9.05;2.3000000000000003
160;27.25;43.5
160;30.85;3.7
160;18.8;42.2
160;3.2;24.8
160;31.35;25.950000000000003
160;20.450000000000003;25.150000000000002
160;31.35;24.950000000000003
160;31.150000000000002;40.75
160;31.650000000000002;22.75
160;3.1;18.650000000000002
160;4.1000000000000005;2.0500000000000003
160;3.25;25.650000000000002
160;5.9;44.1
160;34.35;23.1
160;25.6;1.8
160;31.6;24.3
160;13.0;43.75
160;30.950000000000003;28.6
160;1.9000000000000001;36.85
160;8.0;3.25
160;32.0;24.55
160;27.950000000000003;2.6
160;30.200000000000003;26.650000000000002
160;3.3000000000000003;21.5
160;12.65;44.050000000000004
160;24.75;24.700000000000003
160;14.950000000000001;42.1
160;3.6;31.150000000000002
160;32.4;25.650000000000002
160;28.55;25.0
160;27.950000000000003;3.0
160;31.35;2.25
160;4.25;42.35
160;2.6;26.150000000000002
160;7.8500000000000005;24.650000000000002
160;30.950000000000003;33.65
160;16.5;2.9000000000000004
160;3.1500000000000004;5.050000000000001
160;16.25;42.900000000000006
160;4.75;26.1
160;31.35;22.900000000000002
160;32.9;32.6
160;13.450000000000001;43.35
160;1.75;24.75
160;22.150000000000002;3.25
160;2.2;24.700000000000003
160;23.150000000000002;26.75
160;22.150000000000002;3.45
160;3.6;25.85
160;22.75;42.1
160;32.0;5.1000000000000005
160;3.3000000000000003;43.6
160;2.4000000000000004;12.55
160;2.4000000000000004;1.8
160;32.1;31.950000000000003
