160;8.35;42.650000000000006
160;30.950000000000003;11.8
160;2.4000000000000004;2.0500000000000003
160;32.45;4.0
160;31.200000000000003;12.350000000000001
160;32.5;43.5
160;2.0;17.8
160;30.150000000000002;1.75
160;31.900000000000002;41.35
160;22.55;1.85
160;1.6500000000000001;23.35
160;32.2;20.900000000000002
160;2.85;41.050000000000004
160;31.950000000000003;2.15
160;11.200000000000001;43.1
160;30.200000000000003;1.9500000000000002
160;3.35;43.5
160;2.1;3.0500000000000003
160;31.75;5.1000000000000005
160;2.1;22.200000000000003
160;18.7;3.45
160;2.75;29.5
160;31.450000000000003;14.55
160;29.8;43.0
160;13.75;3.45
160;2.45;42.400000000000006
160;26.6;43.85
160;32.550000000000004;15.950000000000001
160;31.900000000000002;4.6000000000000005
160;31.5;5.050000000000001
160;22.8;42.7
160;1.55;4.0
160;2.45;4.6000000000000005
160;4.4;42.85
160;2.95;27.1
160;31.0;1.8
160;23.450000000000003;3.1500000000000004
160;33.050000000000004;33.800000000000004
160;32.7;40.75
160;3.2;29.1
160;30.75;3.0
160;27.950000000000003;42.95
160;21.200000000000003;2.6500000000000004
160;2.3000000000000003;28.6
160;15.8;43.75
160;3.95;3.6
160;32.2;44.0
160;6.5;2.25
160;2.25;39.7
160;3.9000000000000004;43.150000000000006
160;30.400000000000002;43.400000000000006
160;15.350000000000001;0.15000000000000002
160;2.1;41.25
160;3.45;39.5
160;25.650000000000002;2.95
160;32.15;7.3500000000000005
160;3.45;37.6
160;3.35;41.7
160;31.1;1.9000000000000001
160;33.1;40.1
160;3.1;39.900000000000006
160;6.550000000000001;2.9000000000000004
160;31.6;37.050000000000004
160;32.6;43.550000000000004
160;1.9500000000000002;10.05
160;31.8;31.05
160;15.65;44.2
160;28.150000000000002;2.0500000000000003
160;24.1;43.400000000000006
160;32.300000000000004;36.75
160;29.5;2.25
160;3.35;42.5
160;10.950000000000001;3.35
160;27.650000000000002;42.85
160;32.35;33.4
160;2.5;16.05
160;32.65;38.550000000000004
160;3.2;36.300000000000004
160;1.6;4.3500000000000005
160;31.400000000000002;42.800000000000004
160;18.6;2.85
160;31.55;16.55
160;2.1;42.45
160;25.05;43.35
160;31.400000000000002;20.700000000000003
160;21.200000000000003;2.9000000000000004
160;2.1;3.75
160;6.25;43.6
160;2.1;27.25
160;31.8;22.1
160;1.2000000000000002;3.35
160;31.05;43.95
160;32.4;38.650000000000006
160;2.4000000000000004;14.25
160;33.1;42.5
160;17.8;2.3000000000000003
160;16.900000000000002;44.2
160;30.75;43.95
160;2.0500000000000003;10.3
160;29.950000000000003;2.0500000000000003
160;32.550000000000004;37.050000000000004
160;4.6000000000000005;43.900000000000006
160;3.7;2.9000000000000004
160;26.5;2.8000000000000003
160;26.6;43.1
160;1.6;3.8000000000000003
160;1.85;14.850000000000001
160;32.6;38.400000000000006
160;2.5;33.75
160;8.9;2.95
160;3.35;40.800000000000004
160;29.650000000000002;2.7
160;23.900000000000002;43.0
160;2.35;4.75
160;32.1;37.1
160;1.6;11.350000000000001
160;12.05;1.9000000000000001
160;2.25;18.400000000000002
160;32.050000000000004;12.65
160;32.1;43.0
160;27.650000000000002;2.0500000000000003
160;2.2;23.450000000000003
160;16.400000000000002;42.800000000000004
160;32.550000000000004;22.0
160;32.1;11.05
160;18.0;0.25
160;11.75;44.050000000000004
160;2.0500000000000003;43.550000000000004
160;18.75;0.55
160;14.950000000000001;43.650000000000006
160;2.7;42.0
160;32.35;10.450000000000001
160;28.35;2.35
160;32.9;41.5
160;2.45;42.150000000000006
160;2.1;17.75
160;31.6;14.700000000000001
160;20.05;43.6
160;29.3;1.8
160;4.4;2.35
160;19.05;42.6
160;3.0500000000000003;14.05
160;31.8;11.0
160;18.1;0.8500000000000001
160;3.45;2.9000000000000004
160;26.5;42.6
160;31.1;3.5
160;26.150000000000002;2.3000000000000003
160;20.450000000000003;43.95
160;3.6500000000000004;1.9000000000000001
160;32.35;3.5500000000000003
160;32.35;42.300000000000004
160;3.2;40.050000000000004
160;26.6;43.95
160;7.1000000000000005;3.25
160;32.800000000000004;20.400000000000002
160;2.75;22.450000000000003
160;21.8;3.3000000000000003
160;32.5;36.1
160;33.0;42.45
160;2.3000000000000003;42.85
160;31.1;7.5
160;33.25;42.800000000000004
160;28.650000000000002;2.9000000000000004
160;16.05;43.25
160;31.150000000000002;25.450000000000003
160;27.0;3.35
160;2.6500000000000004;34.35
160;31.85;4.800000000000001
160;5.800000000000001;44.050000000000004
160;31.3;2.25
160;1.9500000000000002;10.05
160;31.450000000000003;34.25
160;2.85;7.45
160;30.900000000000002;2.85
160;30.200000000000003;43.0
160;15.8;2.75
160;32.550000000000004;41.650000000000006
160;1.6500000000000001;9.450000000000001
160;6.25;42.800000000000004
160;31.400000000000002;20.85
160;26.5;1.8
160;2.35;14.850000000000001
160;4.7;43.150000000000006
160;3.1;41.2
160;32.0;2.7
160;14.600000000000001;0.9
160;13.15;43.800000000000004
160;32.0;36.65
160;1.9000000000000001;34.75
160;3.25;43.35
160;30.35;3.1
