6.643185255264408;42.650000000000006
31.650000000000002;40.365331498924256
2.4000000000000004;44.81518382957211
13.628221072337787;4.0
31.200000000000003;45.383780127748025
5.722729178882469;43.5
1.6;41.63499010104026
2.4236285422464454;3.3000000000000003
68.33223402893881;42.75
25.42137007516025;2.25
1.85;8.858464762350561
32.35;38.23409793688309
3.0;3.440764393870394
29.740196713456314;3.0500000000000003
2.9575036651989066;43.0
32.7;4.075394155492944
17.90674165065934;43.400000000000006
30.997157925616264;3.45
32.550000000000004;1.287104690159854
1.85;14.573048054283557
32.095058169477724;3.2
1.6500000000000001;43.3112281410915
32.15;3.5135400149246117
2.103846728631222;42.6
25.865207667099423;4.6000000000000005
4.4;12.57309939905941
34.027719601295054;42.75
32.85;0.909595702201524
31.35;2.599145027049876
0.08081202271068189;1.75
6.566021077224551;42.400000000000006
1.9000000000000001;45.384741120459026
15.311565498636567;3.2
1.398846083580099;42.800000000000004
2.95;32.73468371818285
32.1;1.9772100824866254
3.3876957165215176;3.4000000000000004
31.700000000000003;38.882946837519654
28.978404479004976;43.150000000000006
2.45;11.810972641744193
32.800000000000004;14.048413794607331
0.28285973832735456;44.150000000000006
9.012960076525886;2.6500000000000004
3.9000000000000004;2.1969493456555043
20.69226223684239;43.6
1.8;45.91627403799531
31.6;3.1880714778497277
33.700620665137784;2.4000000000000004
2.8000000000000003;1.455028458784224
31.57435928221256;43.550000000000004
31.6;1.5776317606383676
0.07705999089298388;1.8
2.6670079153446697;44.300000000000004
1.7000000000000002;44.25486756841877
2.8687151782118363;2.6
30.75;18.072158333254464
2.2;34.387447489712606
6.292581507485513;42.6
9.21557199363179;2.2
31.25;41.3501238611172
2.25;12.186827225929612
28.518048326392005;4.3500000000000005
32.15;42.355216167184956
5.320178808716445;43.2
2.2;43.004189078544705
31.6;21.375434921668223
33.74623335727744;43.95
1.0651188990736355;2.9000000000000004
19.701648466957106;43.6
32.5;13.522580643341335
29.24051734679286;0.15000000000000002
1.2000000000000002;42.14456210840904
2.370297468847628;3.45
1.0943544473806832;43.95
32.4;26.892445805857346
2.4000000000000004;43.551791985636356
32.5;15.951543012137616
2.0500000000000003;40.48464301026038
31.82230246421231;0.6000000000000001
0.24846597116630598;43.45
3.195754790970623;3.75
32.4;28.655389527087074
3.7;33.807913446909296
32.800656865366946;44.300000000000004
31.55;40.045945050188855
24.714226038956312;3.1500000000000004
3.1500000000000004;29.8907453700486
30.027321500974526;42.5
2.75;45.616160550409134
32.45;90.55916498531025
25.985601689368295;1.85
0.19037863638174013;44.150000000000006
30.450000000000003;89.74014464974408
1.35;42.095296861688745
21.170125761944302;42.45
3.2383180917744454;2.0500000000000003
34.24156119071529;43.95
32.550000000000004;42.90090679383957
2.45;45.835767943083745
8.233595089493969;2.9000000000000004
31.6;25.752717886515452
5.075298938491692;42.800000000000004
2.1;44.68259816762716
0.6692340167987161;2.5
0.05154627948278437;45.5
13.549000982739372;2.85
1.75;38.084265096431146
32.0;27.729949135042695
4.25;33.38426145318823
34.11964223201292;3.2
30.176490744107255;44.150000000000006
31.950000000000003;12.297683241043668
2.7236131806480017;42.6
10.69824311598196;3.5
31.400000000000002;41.47347159818652
2.45;4.563289888954504
2.8971444441324987;2.7
1.6;15.363930684148226
32.050000000000004;44.73352008287658
10.355030388472205;44.050000000000004
6.269042211988301;1.9000000000000001
3.2;5.0178509239137306
25.250001680938055;43.1
32.0;27.620496672909244
32.5;2.5105535130621424
10.690099176299372;0.6000000000000001
34.55970637440794;44.95
3.0500000000000003;44.35984861395249
8.381588315891065;0.2
18.294389344996663;42.85
2.6;90.87616994320877
32.65;10.745745114652088
68.18211149938608;3.1500000000000004
31.650000000000002;29.829835852947056
32.52160626068013;44.050000000000004
1.75;0.27318062431187473
31.5;35.96352930846053
6.5341954362407915;42.95
67.47667269288533;1.9500000000000002
1.9500000000000002;2.059376708303196
30.72838771108232;43.0
2.2;14.862150289911089
31.5;5.18666722155086
29.22196241156792;1.85
3.6;26.871547196084997
1.6145192902275802;43.800000000000004
32.0;5.459101759988672
24.656807377465828;0.2
9.179078241263367;42.550000000000004
2.5;17.384346481236594
12.151823524659813;2.25
32.300000000000004;1.4310459659523147
2.1;34.63130350831359
0.6753734919348009;43.6
18.652589740710894;2.95
31.25;34.60348493263615
2.7;90.72844228211054
0.1854122297810623;3.25
31.150000000000002;40.462523609453285
5.472359842220934;44.1
2.0;33.83875002781086
30.85;4.555002800056552
20.645778681008498;42.550000000000004
17.737562490934586;1.85
33.96199301784954;40.75
31.200000000000003;29.679872123165843
14.032051528903622;3.4000000000000004
2.7;36.2724744016366
2.659310254206815;2.85
25.357732176113053;44.1
31.6;1.7424284587287833
3.0;13.748333951274642
32.4;43.180915584632274
2.25;42.66369539659585
4.4607000240399435;3.25
31.092470438425757;42.6
23.85629181815363;0.6000000000000001
31.650000000000002;31.40243053448886
3.5500000000000003;43.13471708912194
7.789927404428049;43.25
31.75;38.28655556917908
6.067015272316466;1.1
2.0500000000000003;45.1045105899631
29.075894707727876;43.5
1.35;41.06265340155003
32.95;9.61343266431199
0.05469978302367015;4.6000000000000005
0.15139099574159598;43.95
31.5;5.2607480622499345
3.75;16.14580049378163
2.26165786174814;42.45
21.14108673321589;2.7
